IDerDate,IDerID,Box #,SampDate,Sample #,SiteID,ScientificName,Fish_length,Fish_weight,Name,Count,Tin (g) ,Tin + Sample (g) ,Sample (g),LifeStage,Weight Method
14-Sep-18,Nichols,1605,2013-09-09,21,GRFGR1,Salmo trutta,385,500,Organic,NA,1.3047,1.3714,0.0667,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,21,GRFGR1,Salmo trutta,385,500,Amphipoda,NA,1.305,2.3271,1.0221,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Other,NA,1.3132,1.3145,0.0013,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Ephemeroptera,NA,1.3131,1.3149,0.0018,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Inorganic,NA,1.3129,1.321,0.0081,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Gastropoda,NA,1.3135,1.3255,0.012,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Diptera,NA,1.3132,1.3311,0.0179,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Amphipoda,NA,1.3134,1.6075,0.2941,NA,Blotted
21-May-18,Fuller,1605,2013-09-09,22,GRFGR1,Oncorhynchus mykiss,385,600,Organic,NA,1.3134,1.6892,0.3758,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Trichoptera,NA,1.3142,1.3143,0.0001,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Ephemeroptera,NA,1.3146,1.3155,0.0009,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Diptera,NA,1.3145,1.3238,0.0093,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Inorganic,NA,1.3144,1.3306,0.0162,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Other,NA,1.3146,1.3446,0.03,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Organic,NA,1.3175,1.7313,0.4138,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Gastropoda,NA,1.3141,1.7989,0.4848,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,23,GRFGR1,Salmo trutta,380,550,Amphipoda,NA,1.3135,3.6609,2.3474,NA,Blotted
27-Jul-18,Fuller,1605,2013-09-09,24,GRFGR1,Salmo trutta,495,1100,Other,NA,1.3043,1.3052,0.0009,NA,Blotted
27-Jul-18,Fuller,1605,2013-09-09,24,GRFGR1,Salmo trutta,495,1100,Diptera,NA,1.3046,1.3059,0.0013,NA,Blotted
27-Jul-18,Fuller,1605,2013-09-09,24,GRFGR1,Salmo trutta,495,1100,Gastropoda,NA,1.3046,1.308,0.0034,NA,Blotted
27-Jul-18,Fuller,1605,2013-09-09,24,GRFGR1,Salmo trutta,495,1100,Inorganic,NA,1.3043,1.3194,0.0151,NA,Blotted
27-Jul-18,Fuller,1605,2013-09-09,24,GRFGR1,Salmo trutta,495,1100,Organic,NA,1.3054,1.332,0.0266,NA,Blotted
27-Jul-18,Fuller,1605,2013-09-09,24,GRFGR1,Salmo trutta,495,1100,Amphipoda,NA,1.3044,1.3699,0.0655,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,25,GRFGR1,Oncorhynchus mykiss,470,1105,Organic,NA,1.3052,1.3105,0.0053,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,25,GRFGR1,Oncorhynchus mykiss,470,1105,Other  ,NA,1.3053,1.3129,0.0076,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,25,GRFGR1,Oncorhynchus mykiss,470,1105,Inorganic,NA,1.3043,1.3141,0.0098,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,25,GRFGR1,Oncorhynchus mykiss,470,1105,Diptera,NA,1.3053,1.3202,0.0149,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,25,GRFGR1,Oncorhynchus mykiss,470,1105,Amphipoda,NA,1.3052,1.5686,0.2634,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,26,GRFGR1,Salmo trutta,390,500,Trichoptera,NA,1.3053,1.3055,0.0002,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,26,GRFGR1,Salmo trutta,390,500,Diptera,NA,1.3054,1.3129,0.0075,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,26,GRFGR1,Salmo trutta,390,500,Other  ,NA,1.3048,1.316,0.0112,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,26,GRFGR1,Salmo trutta,390,500,Organic,NA,1.3052,1.3248,0.0196,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,26,GRFGR1,Salmo trutta,390,500,Amphipoda,NA,1.3045,1.3343,0.0298,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,26,GRFGR1,Salmo trutta,390,500,Inorganic,NA,1.305,,,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Ephemeroptera,NA,1.3053,1.3062,0.0009,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Other  ,NA,1.3054,1.3071,0.0017,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Diptera,NA,1.305,1.3163,0.0113,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Gastropoda,NA,1.3053,1.3248,0.0195,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Amphipoda,NA,1.305,1.3379,0.0329,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Organic,NA,1.3054,1.3802,0.0748,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,27,GRFGR1,Salmo trutta,395,650,Inorganic,NA,1.3051,1.3051,0,NA,Blotted
17-May-18,Fuller,1605,2013-09-09,28,GRFGR1,Salmo trutta,395,600,Diptera,NA,1.3129,1.3145,0.0016,NA,Blotted
17-May-18,Fuller,1605,2013-09-09,28,GRFGR1,Salmo trutta,395,600,Other,NA,1.3123,1.3145,0.0022,NA,Blotted
17-May-18,Fuller,1605,2013-09-09,28,GRFGR1,Salmo trutta,395,600,Inorganic,NA,1.3141,1.374,0.0599,NA,Blotted
17-May-18,Fuller,1605,2013-09-09,28,GRFGR1,Salmo trutta,395,600,Organic,NA,1.3126,1.6062,0.2936,NA,Blotted
17-May-18,Fuller,1605,2013-09-09,28,GRFGR1,Salmo trutta,395,600,Gastropoda,NA,1.3126,1.8923,0.5797,NA,Blotted
17-May-18,Fuller,1605,2013-09-09,28,GRFGR1,Salmo trutta,395,600,Amphipoda,NA,1.3125,3.6003,2.2878,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Trichoptera,NA,1.3132,1.3149,0.0017,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Inorganic,NA,1.3139,1.3173,0.0034,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Ephemeroptera,NA,1.3136,1.3173,0.0037,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Diptera,NA,1.315,1.3492,0.0342,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Gastropoda,NA,1.3131,1.4742,0.1611,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Other,NA,1.3133,1.5364,0.2231,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Organic,NA,1.3139,2.1042,0.7903,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,29,GRFGR1,Oncorhynchus mykiss,375,650,Amphipoda,NA,1.3133,8.1222,6.8089,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Ephemeroptera,NA,1.3053,1.3058,0.0005,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Inorganic,NA,1.3054,1.306,0.0006,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Diptera,NA,1.3051,1.3065,0.0014,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Other  ,NA,1.3051,1.3065,0.0014,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Organic,NA,1.3051,1.3646,0.0595,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Gastropoda,NA,1.3055,1.3723,0.0668,NA,Blotted
20-Sep-18,Nichols,1605,2013-09-09,30,GRFGR1,Salmo trutta,390,650,Amphipoda,NA,1.305,3.1614,1.8564,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,inorganic,NA,1.3134,1.3139,0.0005,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,other,NA,1.3135,1.3151,0.0016,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,Ephemeroptera,NA,1.3133,1.3153,0.002,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,Diptera,NA,1.3129,1.3324,0.0195,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,Gastropoda,NA,1.3133,1.4707,0.1574,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,Organic,NA,1.3138,1.7721,0.4583,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,31,GRFGR1,Oncorhynchus mykiss,350,500,Amphipoda,NA,1.3183,3.8798,2.5615,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Nematoda,NA,1.3138,1.3186,0.0048,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Hemiptera,NA,1.3137,1.322,0.0083,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Arachnida,NA,1.3133,1.322,0.0087,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Diptera,NA,1.314,1.3269,0.0129,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Organic,NA,1.3135,1.3379,0.0244,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Other,NA,1.3135,1.4173,0.1038,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Isopoda,NA,1.3136,1.4496,0.136,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Amphipoda,NA,1.3132,1.7962,0.483,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Trichoptera,NA,1.3146,1.8445,0.5299,NA,Blotted
24-May-18,Fuller,1605,2013-09-09,32,GRFGR1,Salmo trutta,460,1000,Inorganic,NA,1.3134,1.9654,0.652,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Hymenoptera,NA,1.305,1.3055,0.0005,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Inorganic,NA,1.3051,1.3056,0.0005,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Amphipoda,NA,1.3049,1.3153,0.0104,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Coleoptera,NA,1.3051,1.3167,0.0116,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Hemiptera,NA,1.3055,1.3177,0.0122,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Other  ,NA,1.305,1.3579,0.0529,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Gastropoda,NA,1.3046,1.3683,0.0637,NA,Blotted
18-Sep-18,Nichols,1605,2013-09-09,33,GRFGR1,Salmo trutta,480,1350,Organic,NA,1.3046,1.4494,0.1448,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Ephemeroptera,NA,1.3051,1.3059,0.0008,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Organic,NA,1.305,1.3058,0.0008,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Inorganic,NA,1.3049,1.3063,0.0014,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Gastropoda,NA,1.306,1.3424,0.0364,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Other  ,NA,1.305,1.3608,0.0558,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Amphipoda,NA,1.3052,1.4641,0.1589,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,34,GRFGR1,Salmo trutta,455,1000,Isopoda,NA,1.3035,1.89,0.5865,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,35,GRFGR1,Salmo trutta,450,1000,Inorganic,NA,1.3053,1.3154,0.0101,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,35,GRFGR1,Salmo trutta,450,1000,Organic,NA,1.3053,1.3423,0.037,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,35,GRFGR1,Salmo trutta,450,1000,Other  ,NA,1.3055,1.3457,0.0402,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,35,GRFGR1,Salmo trutta,450,1000,Diptera,NA,1.3051,1.3943,0.0892,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,35,GRFGR1,Salmo trutta,450,1000,Amphipoda,NA,1.3054,1.828,0.5226,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,36,GRFGR1,Prosopium williamsoni,350,500,Diptera,NA,1.3138,1.3139,0.0001,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,36,GRFGR1,Prosopium williamsoni,350,500,Gastropoda,NA,1.3139,1.3258,0.0119,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,36,GRFGR1,Prosopium williamsoni,350,500,Other  ,NA,1.3136,1.3303,0.0167,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,36,GRFGR1,Prosopium williamsoni,350,500,Organic,NA,1.3138,1.3883,0.0745,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,36,GRFGR1,Prosopium williamsoni,350,500,Amphipoda,NA,1.3136,1.5423,0.2287,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,36,GRFGR1,Prosopium williamsoni,350,500,Inorganic,NA,,,,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Gastropoda,NA,1.3065,1.3082,0.0017,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Other  ,NA,1.3054,1.3113,0.0059,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Inorganic,NA,1.3054,1.3143,0.0089,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Diptera,NA,1.3055,1.3186,0.0131,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Isopoda,NA,1.3054,1.326,0.0206,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Amphipoda,NA,1.3055,1.8395,0.534,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Organic,NA,1.3056,1.9653,0.6597,NA,Blotted
13-Sep-18,Nichols,1605,2013-09-09,37,GRFGR1,Oncorhynchus mykiss,670,550,Trichoptera,NA,1.3055,1.3055,0,NA,Blotted
30-Jul-18,Fuller,1605,2013-09-09,38,GRFGR1,Salmo trutta,420,750,Inorganic,NA,1.3056,1.3302,0.0246,NA,Blotted
30-Jul-18,Fuller,1605,2013-09-09,38,GRFGR1,Salmo trutta,420,750,Other,NA,1.3056,1.3368,0.0312,NA,Blotted
30-Jul-18,Fuller,1605,2013-09-09,38,GRFGR1,Salmo trutta,420,750,Isopoda,NA,1.3063,1.3443,0.038,NA,Blotted
30-Jul-18,Fuller,1605,2013-09-09,38,GRFGR1,Salmo trutta,420,750,Organic,NA,1.3056,1.3455,0.0399,NA,Blotted
30-Jul-18,Fuller,1605,2013-09-09,38,GRFGR1,Salmo trutta,420,750,Diptera,NA,1.3057,1.5303,0.2246,NA,Blotted
30-Jul-18,Fuller,1605,2013-09-09,38,GRFGR1,Salmo trutta,420,750,Amphipoda,NA,1.3047,1.654,0.3493,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Inorganic ,NA,1.305,1.3062,0.0012,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Trichoptera,NA,1.3052,1.307,0.0018,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Ephemeroptera,NA,1.3048,1.3071,0.0023,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Gastropoda,NA,1.3047,1.307,0.0023,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Diptera,NA,1.3044,1.308,0.0036,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Amphipoda,NA,1.305,1.4458,0.1408,NA,Blotted
04-Sep-18,Nichols,1605,2013-09-09,39,GRFGR1,Oncorhynchus mykiss,360,550,Organic,NA,1.354,2.1205,0.7665,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Trichoptera,NA,1.313,1.3131,0.0001,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Ephemeroptera,NA,1.3131,1.3151,0.002,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Organic,NA,1.3131,1.4335,0.1204,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Diptera,NA,1.3136,1.4758,0.1622,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Gastropoda,NA,1.3127,1.6355,0.3228,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Amphipoda,NA,1.3146,6.2619,4.9473,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,40,GRFGR1,Salmo trutta,435,950,Inorganic,NA,,,,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Diptera,NA,1.305,1.3055,0.0005,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Other  ,NA,1.3049,1.307,0.0021,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Coleoptera,NA,1.3049,1.3107,0.0058,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Ephemeroptera,NA,1.3052,1.3147,0.0095,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Amphipoda,NA,1.3046,1.3262,0.0216,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Organic,NA,1.3049,1.5043,0.1994,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Gastropoda,NA,1.3069,1.7705,0.4636,NA,Blotted
11-Sep-18,Nichols,1605,2013-09-09,41,GRFGR1,Oncorhynchus mykiss,410,700,Inorganic,NA,1.305,1.305,0,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Organic,NA,1.3052,1.3054,0.0002,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Trichoptera,NA,1.3057,1.3059,0.0002,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Ephemeroptera,NA,1.3047,1.3073,0.0026,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Diptera,NA,1.3053,1.3098,0.0045,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Inorganic,NA,1.3055,1.3513,0.0458,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Gastropoda,NA,1.3053,1.416,0.1107,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Other  ,NA,1.3052,1.4664,0.1612,NA,Blotted
14-Sep-18,Nichols,1605,2013-09-09,42,GRFGR1,Oncorhynchus mykiss,375,600,Amphipoda,NA,1.3053,2.2377,0.9324,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Diptera,NA,1.305,1.3053,0.0003,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Ephemeroptera,NA,1.3048,1.3053,0.0005,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Other  ,NA,1.3053,1.3064,0.0011,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Gastropoda,NA,1.3049,1.3251,0.0202,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Organic,NA,1.305,1.3421,0.0371,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Inorganic,NA,1.305,1.4522,0.1472,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,43,GRFGR1,Salmo trutta,410,750,Amphipoda,NA,1.3056,2.7125,1.4069,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,44,GRFGR1,Oncorhynchus mykiss,370,600,Inorganic ,NA,1.305,1.3075,0.0025,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,44,GRFGR1,Oncorhynchus mykiss,370,600,Other  ,NA,1.3053,1.3083,0.003,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,44,GRFGR1,Oncorhynchus mykiss,370,600,Diptera,NA,1.305,1.3219,0.0169,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,44,GRFGR1,Oncorhynchus mykiss,370,600,Amphipoda,NA,1.3053,1.4851,0.1798,NA,Blotted
21-Sep-18,Nichols,1605,2013-09-09,44,GRFGR1,Oncorhynchus mykiss,370,600,Organic,NA,1.3051,4.1075,2.8024,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Ephemeroptera,NA,1.3055,1.3056,0.0001,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Diptera,NA,1.3053,1.3115,0.0062,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Other  ,NA,1.306,1.3145,0.0085,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Isopoda,NA,1.3051,1.3138,0.0087,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Gastropoda,NA,1.305,1.3306,0.0256,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Organic,NA,1.3052,1.875,0.5698,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Trichoptera,NA,1.306,1.9003,0.5943,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Inorganic,NA,1.3052,2.2633,0.9581,NA,Blotted
22-Sep-18,Nichols,1605,2013-09-09,45,GRFGR1,Oncorhynchus mykiss,370,600,Amphipoda,NA,1.3055,2.737,1.4315,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Diptera,NA,1.3045,1.3049,0.0004,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Other  ,NA,1.3045,1.3098,0.0053,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Gastropoda,NA,1.3046,1.318,0.0134,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Organic,NA,1.305,1.3671,0.0621,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Amphipoda,NA,1.3052,1.4698,0.1646,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Trichoptera,NA,1.3056,2.7465,1.4409,NA,Blotted
12-Sep-18,Nichols,1605,2013-09-09,46,GRFGR1,Salmo trutta,400,750,Inorganic,NA,1.3053,3.2402,1.9349,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,47,GRFGR1,Oncorhynchus mykiss,405,800,Trichoptera,NA,1.3137,1.3139,0.0002,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,47,GRFGR1,Oncorhynchus mykiss,405,800,Gastropoda,NA,1.3136,1.4001,0.0865,NA,Blotted
20-May-18,Fuller,1605,2013-09-09,47,GRFGR1,Oncorhynchus mykiss,405,800,Diptera,NA,1.3142,1.4201,0.1059,NA,Blotted
